Severity,Start_Lat,Start_Lng,City,County,State,Timezone,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Year,Month,Day,Hour,Day_of_Week
2,29.944227,-90.075523,New Orleans,Orleans,LA,US/Pacific,72.0,100.0,29.91,6.0,S,16.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2019,11,26,21,Tuesday
3,33.960133,-118.280518,Los Angeles,Los Angeles,CA,US/Pacific,69.8,64.0,29.94,10.0,WSW,8.1,Haze,False,False,True,False,False,False,False,False,True,True,False,False,False,Day,2017,10,20,10,Friday
2,33.468178,-84.212326,McDonough,Henry,GA,US/Eastern,68.0,94.0,29.01,10.0,ESE,3.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2021,9,16,8,Thursday
2,33.874306,-80.897385,Hopkins,Richland,SC,US/Eastern,38.5,51.0,30.04,10.0,Calm,7.0,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,2018,3,14,20,Wednesday
3,29.814573,-95.35257,Houston,Harris,TX,US/Central,83.0,77.0,29.87,10.0,SSE,12.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2021,8,6,7,Friday
2,37.506657,-122.33683,Belmont,San Mateo,CA,US/Pacific,50.0,71.0,30.11,10.0,W,7.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2020,3,4,0,Wednesday
2,34.081741,-80.924477,Columbia,Richland,SC,US/Eastern,48.0,43.0,30.22,10.0,VAR,5.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,2019,12,12,18,Thursday
3,36.134319,-86.77523,Nashville,Davidson,TN,US/Central,36.0,46.0,29.73,10.0,ENE,16.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2019,1,4,8,Friday
2,40.87148300000001,-72.801964,Manorville,Suffolk,NY,US/Eastern,26.0,81.0,30.17,2.0,VAR,6.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2021,11,2,6,Tuesday
3,36.150864,-86.750343,Nashville,Davidson,TN,US/Central,52.0,86.0,29.26,10.0,S,14.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2020,2,3,7,Monday
2,32.708714,-96.657043,Dallas,Dallas,TX,US/Central,66.2,18.0,30.24,10.0,North,15.0,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,2017,7,3,15,Monday
2,35.22450300000001,-80.897896,Charlotte,Mecklenburg,NC,US/Eastern,81.0,26.0,30.32,10.0,Variable,4.6,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,2017,4,10,18,Monday
3,34.067524,-117.597893,Ontario,San Bernardino,CA,US/Pacific,69.1,70.0,29.88,10.0,WSW,6.9,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2017,9,18,19,Monday
2,27.84273,-82.679604,Saint Petersburg,Pinellas,FL,US/Eastern,81.0,85.0,30.03,10.0,SE,5.8,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2017,9,8,8,Friday
3,34.858795,-82.2603,Greenville,Greenville,SC,US/Eastern,56.0,93.0,28.98,5.0,SW,5.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2020,2,18,15,Tuesday
2,40.626659,-75.483086,Whitehall,Lehigh,PA,US/Eastern,33.0,72.0,30.13,10.0,CALM,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2020,10,1,7,Thursday
2,35.07066,-81.705612,Gaffney,Cherokee,SC,US/Eastern,88.0,53.0,29.05,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,2019,8,23,17,Friday
2,32.791973,-96.699989,Dallas,Dallas,TX,US/Central,82.9,56.0,29.89,10.0,SSE,16.1,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,2017,10,6,11,Friday
2,38.258358,-121.296295,Galt,Sacramento,CA,US/Pacific,53.6,100.0,29.86,6.0,SSE,9.2,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,2017,6,2,9,Friday
3,45.029736,-92.961868,Saint Paul,Washington,MN,US/Central,71.6,78.0,29.92,10.0,NE,4.6,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,2018,6,24,8,Sunday
2,34.560371,-82.69249,Anderson,Anderson,SC,US/Eastern,47.0,86.0,29.43,10.0,E,9.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,2021,4,11,13,Sunday
3,32.953629,-83.812164,Macon,Monroe,GA,US/Eastern,62.1,96.0,29.77,1.2,WSW,13.8,Heavy Rain,False,False,False,False,False,False,True,False,False,False,False,False,False,Day,2018,12,1,11,Saturday
2,44.471825,-93.292389,Northfield,Rice,MN,US/Central,33.0,91.0,29.18,5.0,NE,5.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2020,10,22,9,Thursday
3,41.596123,-93.598976,Des Moines,Polk,IA,US/Central,63.0,67.0,29.85,10.0,CALM,7.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2018,6,29,7,Friday
2,35.090141,-81.929764,Chesnee,Spartanburg,SC,US/Eastern,80.0,75.0,29.1,10.0,SW,10.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2020,10,6,12,Tuesday
3,33.917019,-84.339096,Brookhaven,DeKalb,GA,US/Eastern,73.0,87.0,30.2,10.0,Calm,7.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2018,4,9,8,Monday
2,33.40667,-112.133713,Phoenix,Maricopa,AZ,US/Mountain,57.0,40.0,28.65,10.0,NNW,8.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,2019,5,28,5,Tuesday
2,34.858925,-82.259857,Greenville,Greenville,SC,US/Eastern,50.0,36.0,30.07,10.0,North,5.8,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2018,1,29,18,Monday
3,42.384987,-83.153908,Detroit,Wayne,MI,US/Eastern,60.1,96.0,30.06,4.0,ENE,4.6,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2017,6,10,13,Saturday
2,38.831314,-77.007729,Washington,District of Columbia,DC,US/Eastern,74.0,87.0,29.99,10.0,SW,10.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,2019,4,9,8,Tuesday
3,29.702143,-95.295525,Houston,Harris,TX,US/Central,90.0,57.0,30.04,10.0,South,13.8,Scattered Clouds,False,False,False,True,True,False,False,False,False,False,False,True,False,Day,2017,1,7,17,Saturday
3,34.136272,-117.527122,Rancho Cucamonga,San Bernardino,CA,US/Pacific,73.0,42.0,29.02,5.0,WSW,12.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2019,11,14,15,Thursday
3,33.754402,-84.378357,Atlanta,Fulton,GA,US/Eastern,61.0,90.0,28.8,2.0,NW,6.0,Light Rain,False,False,True,False,False,False,True,False,False,False,False,True,False,Day,2020,3,1,16,Sunday
3,37.774963,-121.320755,Lathrop,San Joaquin,CA,US/Pacific,57.0,87.0,30.16,10.0,North,4.6,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2016,10,18,8,Tuesday
2,35.174339,-106.590698,Albuquerque,Bernalillo,NM,US/Mountain,67.0,25.0,24.62,10.0,SE,8.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2022,6,6,7,Monday
2,29.803789,-95.372025,Houston,Harris,TX,US/Central,82.4,79.0,30.08,9.0,South,5.8,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,2018,8,17,8,Friday
2,40.771851,-73.279976,Bay Shore,Suffolk,NY,US/Eastern,82.9,54.0,29.93,10.0,SSW,6.9,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2016,8,18,16,Thursday
2,47.924572,-122.284279,Mukilteo,Snohomish,WA,US/Pacific,66.0,70.0,29.4,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,2020,6,25,20,Thursday
3,37.660374,-122.104073,Hayward,Alameda,CA,US/Pacific,60.0,53.0,30.11,10.0,W,12.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2021,3,22,14,Monday
3,41.058739,-73.822655,Elmsford,Westchester,NY,US/Eastern,82.0,52.0,29.98,10.0,WNW,6.9,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2016,8,17,18,Wednesday
3,40.635128,-111.904839,Salt Lake City,Salt Lake,UT,US/Mountain,32.0,59.0,25.91,10.0,NNW,10.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2019,10,10,7,Thursday
2,29.67592,-95.537338,Houston,Harris,TX,US/Central,75.2,94.0,29.87,8.0,Variable,4.6,Overcast,False,False,False,False,False,False,False,False,False,True,False,True,False,Day,2018,5,11,9,Friday
2,35.16267,-80.73938,Charlotte,Mecklenburg,NC,US/Eastern,87.0,59.0,29.43,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,2019,12,9,11,Monday
2,39.889378,-86.185371,Indianapolis,Marion,IN,US/Eastern,37.9,62.0,29.86,10.0,ENE,4.6,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2018,3,19,8,Monday
3,33.78294,-78.786774,Myrtle Beach,Horry,SC,US/Eastern,82.0,82.0,30.08,10.0,VAR,5.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2022,5,7,9,Saturday
3,26.303911,-80.119385,Deerfield Beach,Broward,FL,US/Eastern,85.0,69.0,30.04,10.0,ESE,8.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2019,7,19,7,Friday
2,33.573898,-111.864632,Scottsdale,Maricopa,AZ,US/Mountain,72.0,28.0,28.31,10.0,S,3.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,2020,4,21,11,Tuesday
2,40.946617,-73.849976,Yonkers,Westchester,NY,US/Eastern,45.0,80.0,29.52,10.0,West,16.1,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2016,10,22,18,Saturday
2,38.568935,-121.512772,Sacramento,Sacramento,CA,US/Pacific,63.0,97.0,30.04,10.0,SSE,8.1,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2017,8,2,16,Wednesday
3,36.927692,-97.347977,Braman,Kay,OK,US/Central,48.2,100.0,29.89,10.0,WNW,13.8,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2018,10,10,5,Wednesday
2,41.04565,-73.769646,White Plains,Westchester,NY,US/Eastern,27.0,66.0,29.62,10.0,WNW,3.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2021,12,21,7,Tuesday
2,42.686604,-73.805115,Albany,Albany,NY,US/Eastern,24.0,91.0,29.78,2.0,CALM,0.0,Mist,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2022,11,3,6,Thursday
3,41.223835,-96.004425,Omaha,Douglas,NE,US/Central,73.2,70.0,30.03,10.0,South,9.2,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2018,11,9,10,Friday
2,30.303869,-97.698952,Austin,Travis,TX,US/Central,82.9,65.0,29.96,10.0,Calm,7.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,2018,7,11,11,Wednesday
2,39.445179,-84.400284,Middletown,Butler,OH,US/Eastern,63.0,67.0,29.85,10.0,North,7.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,2017,7,8,5,Saturday
2,41.13998,-96.052414,Papillion,Sarpy,NE,US/Central,67.0,77.0,28.81,10.0,SE,6.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,2021,9,16,7,Thursday
2,44.008949,-92.441788,Rochester,Olmsted,MN,US/Central,47.5,44.0,30.09,10.0,NW,6.9,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,2019,3,28,15,Thursday
2,30.232479,-92.008781,Lafayette,Lafayette,LA,US/Central,76.0,82.0,29.92,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2019,9,26,8,Thursday
2,29.775681,-95.606361,Houston,Harris,TX,US/Central,66.0,96.0,29.96,0.25,CALM,0.0,Fog,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,2021,9,2,8,Thursday
2,35.200588,-80.814163,Charlotte,Mecklenburg,NC,US/Eastern,62.0,90.0,28.82,4.0,SSE,15.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2020,6,2,6,Tuesday
2,32.970673,-80.011803,Goose Creek,Berkeley,SC,US/Eastern,87.1,72.0,30.05,10.0,SE,10.4,Mostly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,2017,8,31,14,Thursday
2,28.357899,-81.449402,Orlando,Orange,FL,US/Eastern,76.0,94.0,29.83,7.0,W,9.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2022,6,24,17,Friday
2,41.83242,-87.948807,Oak Brook,DuPage,IL,US/Central,3.9,55.0,30.53,10.0,West,10.4,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,2016,12,15,9,Thursday
2,32.748775,-97.062546,Arlington,Tarrant,TX,US/Central,55.0,100.0,29.53,2.0,CALM,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2020,3,22,12,Sunday
2,40.301056,-78.834595,Johnstown,Cambria,PA,US/Eastern,32.0,85.0,27.64,1.0,WNW,14.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2020,11,17,11,Tuesday
3,41.870575,-87.887039,Hillside,Cook,IL,US/Central,44.0,79.0,29.32,10.0,E,5.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2019,4,24,6,Wednesday
3,32.999199,-117.08223,San Diego,San Diego,CA,US/Pacific,95.0,38.0,29.93,10.0,WNW,9.2,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2018,7,26,19,Thursday
2,47.685806,-122.33799,Seattle,King,WA,US/Pacific,50.0,59.0,30.12,10.0,Calm,7.0,Clear,False,False,True,False,False,False,False,False,False,True,False,True,False,Night,2017,3,4,20,Saturday
2,34.534679,-82.698082,Anderson,Anderson,SC,US/Eastern,92.0,41.0,29.21,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2019,1,10,18,Thursday
3,33.111179,-97.02803,Lake Dallas,Denton,TX,US/Central,78.0,79.0,29.35,10.0,SSE,5.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2021,8,25,7,Wednesday
2,35.352654,-119.013535,Bakersfield,Kern,CA,US/Pacific,95.0,15.0,29.28,10.0,NW,15.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,2020,2,7,15,Friday
2,34.223240000000004,-80.682907,Lugoff,Kershaw,SC,US/Eastern,66.0,100.0,29.89,4.0,ENE,6.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2019,10,29,19,Tuesday
3,35.164993,-89.861961,Memphis,Shelby,TN,US/Central,89.6,55.0,30.08,10.0,SSW,5.8,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2018,2,10,16,Saturday
3,41.144024,-73.265297,Fairfield,Fairfield,CT,US/Eastern,78.1,76.0,29.91,10.0,SE,11.5,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2017,9,27,11,Wednesday
2,37.603329,-77.491829,Henrico,Henrico,VA,US/Eastern,21.9,85.0,30.06,10.0,Calm,7.0,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,2017,12,15,21,Friday
2,35.73090399999999,-78.640724,Raleigh,Wake,NC,US/Eastern,63.0,65.0,29.83,10.0,ENE,5.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,2019,4,29,13,Monday
2,35.039642,-82.112236,Inman,Spartanburg,SC,US/Eastern,82.0,35.0,29.19,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2019,8,29,17,Thursday
2,36.4216,-79.691269,Reidsville,Rockingham,NC,US/Eastern,66.0,64.0,29.17,10.0,N,5.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2022,4,14,17,Thursday
